ortho	phon	lemme	cgram	genre	nombre	
trottoirs	tRotwaR	trottoir	NOM	m	p	
trou	tRu	trou	NOM	m	s	
trou-du-cul	tRudyky	trou-du-cul	NOM	m	s	
trou-trou	tRutRu	trou-trou	NOM	m	s	
trou-trous	tRutRu	trou-trou	NOM	m	p	
troubades	tRubad	troubade	NOM	m	p	
troubadour	tRubaduR	troubadour	NOM	m	s	
troubadours	tRubaduR	troubadour	NOM	m	p	
trouble	tRubl	trouble	NOM	m	s	
trouble-fêtes	tRubl°fEt	trouble-fête	NOM		p	
troubles	tRubl	trouble	NOM	m	p	
trouduc	tRudyk	trouduc	NOM	m	s	
trouducuteries	tRudykyt°Ri	trouducuterie	NOM	f	p	
trouée	tRue	trouée	NOM	f	s	
trouées	tRue	trouée	NOM	f	p	
troufignard	tRufiNaR	troufignard	NOM	m	s	
troufignon	tRufiN§	troufignon	NOM	m	s	
troufignons	tRufiN§	troufignon	NOM	m	p	
troufion	tRufj§	troufion	NOM	m	s	
troufions	tRufj§	troufion	NOM	m	p	
trouillard	tRujaR	trouillard	NOM	m	s	
trouillarde	tRujaRd	trouillard	NOM	f	s	
trouillards	tRujaR	trouillard	NOM	m	p	
trouille	tRuj	trouille	NOM	f	s	
trouilles	tRuj	trouille	NOM	f	p	
trouillomètre	tRujomEtR	trouillomètre	NOM	m	s	
troupe	tRup	troupe	NOM	f	s	
troupeau	tRupo	troupeau	NOM	m	s	
troupeaux	tRupo	troupeau	NOM	m	p	
troupes	tRup	troupe	NOM	f	p	
troupier	tRupje	troupier	NOM	m	s	
troupiers	tRupje	troupier	NOM	m	p	
trous	tRu	trou	NOM	m	p	
trous-du-cul	tRudyky	trou-du-cul	NOM	m	p	
trousse	tRus	trousse	NOM	f	s	
trousseau	tRuso	trousseau	NOM	m	s	
trousseaux	tRuso	trousseau	NOM	m	p	
troussequin	tRusk5	troussequin	NOM	m	s	
trousses	tRus	trousse	NOM	f	p	
trousseur	tRus9R	trousseur	NOM	m	s	
trouvaille	tRuvaj	trouvaille	NOM	f	s	
trouvailles	tRuvaj	trouvaille	NOM	f	p	
trouvère	tRuvER	trouvère	NOM	m	s	
trouvères	tRuvER	trouvère	NOM	m	p	
trouveur	tRuv9R	trouveur	NOM	m	s	
trouveurs	tRuv9R	trouveur	NOM	m	p	
troyen	tRwaj5	troyen	NOM	m	s	
truand	tRy@	truand	NOM	m	s	
truandage	tRy@daZ	truandage	NOM	m	s	
truandages	tRy@daZ	truandage	NOM	m	p	
truandaille	tRy@daj	truandaille	NOM	f	s	
truande	tRy@d	truand	NOM	f	s	
truanderie	tRy@d°Ri	truanderie	NOM	f	s	
truandes	tRy@d	truand	NOM	f	p	
truands	tRy@	truand	NOM	m	p	
trublion	tRyblij§	trublion	NOM	m	s	
trublions	tRyblij§	trublion	NOM	m	p	
truc	tRyk	truc	NOM	m	s	
trucage	tRykaZ	trucage	NOM	m	s	
trucages	tRykaZ	trucage	NOM	m	p	
truchement	tRyS°m@	truchement	NOM	m	s	
truchements	tRyS°m@	truchement	NOM	m	p	
truck	tRyk	truck	NOM	m	s	
trucks	tRyk	truck	NOM	m	p	
trucmuche	tRykmyS	trucmuche	NOM	m	s	
trucs	tRyk	truc	NOM	m	p	
truculence	tRykyl@s	truculence	NOM	f	s	
truelle	tRyEl	truelle	NOM	f	s	
truelles	tRyEl	truelle	NOM	f	p	
truffe	tRyf	truffe	NOM	f	s	
truffes	tRyf	truffe	NOM	f	p	
truffier	tRyfje	truffier	NOM	m	s	
truffiers	tRyfje	truffier	NOM	m	p	
truie	tR8i	truie	NOM	f	s	
truies	tR8i	truie	NOM	f	p	
truisme	tR8izm	truisme	NOM	m	s	
truismes	tR8izm	truisme	NOM	m	p	
truite	tR8it	truite	NOM	f	s	
truitelle	tR8itEl	truitelle	NOM	f	s	
truites	tR8it	truite	NOM	f	p	
trumeau	tRymo	trumeau	NOM	m	s	
trumeaux	tRymo	trumeau	NOM	m	p	
truquage	tRykaZ	truquage	NOM	m	s	
truquages	tRykaZ	truquage	NOM	m	p	
truqueur	tRyk9R	truqueur	NOM	m	s	
truqueurs	tRyk9R	truqueur	NOM	m	p	
truqueuse	tRyk2z	truqueur	NOM	f	s	
trusquin	tRysk5	trusquin	NOM	m	s	
trust	tR9st	trust	NOM	m	s	
trustee	tR9sti	trustee	NOM	m	s	
trustees	tR9stiz	trustee	NOM	m	p	
trusteeship	tR9stiSip	trusteeship	NOM	m	s	
trusteeships	tR9stiSips	trusteeship	NOM	m	p	
trusts	tR9st	trust	NOM	m	p	
trypanosome	tRipanozom	trypanosome	NOM	m	s	
trypanosomes	tRipanozom	trypanosome	NOM	m	p	
trypanosomiase	tRipanozomjaz	trypanosomiase	NOM	f	s	
trypsine	tRipsin	trypsine	NOM	f	s	
tryptophane	tRiptofan	tryptophane	NOM	m	s	
tsar	tsaR	tsar	NOM	m	s	
tsarévitch	tsaRevitS	tsarévitch	NOM	m	s	
tsarine	tsaRin	tsar	NOM	f	s	
tsarisme	tsaRizm	tsarisme	NOM	m	s	
tsaristes	tsaRist	tsariste	NOM		p	
tsars	tsaR	tsar	NOM	m	p	
tsé-tsé	tsetse	tsé-tsé	NOM	f		
tsigane	tsigan	tsigane	NOM		s	
tsiganes	tsigan	tsigane	NOM		p	
tsoin-tsoin	tsw5tsw5	tsoin-tsoin	NOM	m	s	
tss tss	tsts	tss-tss	NOM	m		
tss-tss	tsts	tss-tss	NOM	m		
tsuica	ts8ika	tsuica	NOM	f	s	
tsunami	tsynami	tsunami	NOM	m	s	
tu	ty	tu	NOM	m	s	
tu autem	tyotEm	tu autem	NOM	m	s	
tub	t9b	tub	NOM	m	s	
tuba	tyba	tuba	NOM	m	s	
tubages	tybaZ	tubage	NOM	m	p	
tubard	tybaR	tubard	NOM	m	s	
tubardise	tybaRdiz	tubardise	NOM	f	s	
tubards	tybaR	tubard	NOM	m	p	
tubas	tyba	tuba	NOM	m	p	
tube	tyb	tube	NOM	m	s	
tubercule	tybERkyl	tubercule	NOM	m	s	
tubercules	tybERkyl	tubercule	NOM	m	p	
tuberculeuse	tybERkyl2z	tuberculeux	NOM	f	s	
tuberculeux	tybERkyl2	tuberculeux	NOM	m		
tuberculine	tybERkylin	tuberculine	NOM	f	s	
tuberculose	tybERkyloz	tuberculose	NOM	f	s	
tubérosité	tybeRozite	tubérosité	NOM	f	s	
tubes	tyb	tube	NOM	m	p	
tubs	t9b	tub	NOM	m	p	
tubule	tybyl	tubule	NOM	m	s	
tubulure	tybylyR	tubulure	NOM	f	s	
tubulures	tybylyR	tubulure	NOM	f	p	
tué	t8e	tué	NOM	m	s	
tue-loup	tylu	tue-loup	NOM	m	s	
tue-loups	tylu	tue-loup	NOM	m	p	
tue-mouches	tymuS	tue-mouche	NOM	m	p	
tuée	t8e	tué	NOM	f	s	
tuées	t8e	tué	NOM	f	p	
tuerie	tyRi	tuerie	NOM	f	s	
tueries	tyRi	tuerie	NOM	f	p	
tués	t8e	tué	NOM	m	p	
tueur	t89R	tueur	NOM	m	s	
tueurs	t89R	tueur	NOM	m	p	
tueuse	t82z	tueuse	NOM	f	s	
tueuses	t82z	tueur	NOM	f	p	
tuf	tyf	tuf	NOM	m	s	
tuffeau	tyfo	tuffeau	NOM	m	s	
tuffeaux	tyfo	tuffeau	NOM	m	p	
tuile	t8il	tuile	NOM	f	s	
tuilerie	t8il°Ri	tuilerie	NOM	f	s	
tuileries	t8il°Ri	tuilerie	NOM	f	p	
tuiles	t8il	tuile	NOM	f	p	
tularémie	tylaRemi	tularémie	NOM	f	s	
tulipe	tylip	tulipe	NOM	f	s	
tulipes	tylip	tulipe	NOM	f	p	
tulipier	tylipje	tulipier	NOM	m	s	
tulipiers	tylipje	tulipier	NOM	m	p	
tulle	tyl	tulle	NOM	m	s	
tulles	tyl	tulle	NOM	m	p	
tuméfaction	tymefaksj§	tuméfaction	NOM	f	s	
tumescence	tymEs@s	tumescence	NOM	f	s	
tumeur	tym9R	tumeur	NOM	f	s	
tumeurs	tym9R	tumeur	NOM	f	p	
tumuli	tymyli	tumulus	NOM	m	p	
tumulte	tymylt	tumulte	NOM	m	s	
tumultes	tymylt	tumulte	NOM	m	p	
tumulus	tymylys	tumulus	NOM	m		
tune	tyn	tune	NOM	f	s	
tuner	tynER	tuner	NOM	m	s	
tunes	tyn	tune	NOM	f	p	
tungstène	t1kstEn	tungstène	NOM	m	s	
tunique	tynik	tunique	NOM	f	s	
tuniques	tynik	tunique	NOM	f	p	
tunnel	tynEl	tunnel	NOM	m	s	
tunnels	tynEl	tunnel	NOM	m	p	
tuque	tyk	tuque	NOM	f	s	
turban	tyRb@	turban	NOM	m	s	
turbans	tyRb@	turban	NOM	m	p	
turbé	tyRbe	turbé	NOM	m	s	
turbés	tyRbe	turbé	NOM	m	p	
turbin	tyRb5	turbin	NOM	m	s	
turbine	tyRbin	turbine	NOM	f	s	
turbines	tyRbin	turbine	NOM	f	p	
turbins	tyRb5	turbin	NOM	m	p	
turbo	tyRbo	turbo	NOM		s	
turbocompresseur	tyRbok§pRes9R	turbocompresseur	NOM	m	s	
turbocompresseurs	tyRbok§pREs9R	turbocompresseur	NOM	m	p	
turbopropulseur	tyRbopRopyls9R	turbopropulseur	NOM	m	s	
turboréacteur	tyRboReakt9R	turboréacteur	NOM	m	s	
turbos	tyRbo	turbo	NOM		p	
turbot	tyRbo	turbot	NOM	m	s	
turbotière	tyRbotjER	turbotière	NOM	f	s	
turbotières	tyRbosjER	turbotière	NOM	f	p	
turbulence	tyRbyl@s	turbulence	NOM	f	s	
turbulences	tyRbyl@s	turbulence	NOM	f	p	
turc	tyRk	turc	NOM	m	s	
turco	tyRko	turco	NOM	m	s	
turcoman	tyRkoman	turcoman	NOM	m	s	
turcomans	tyRkoman	turcoman	NOM	m	p	
turcos	tyRko	turco	NOM	m	p	
turcs	tyRk	turc	NOM	m	p	
turdus	tyRdy	turdus	NOM	m		
turelure	tyR°lyR	turelure	NOM	f	s	
turf	tyRf	turf	NOM	m	s	
turfiste	tyRfist	turfiste	NOM		s	
turfistes	tyRfist	turfiste	NOM		p	
turfs	tyRf	turf	NOM	m	p	
turgescence	tyRZes@s	turgescence	NOM	f	s	
turgotine	tyRgotin	turgotine	NOM	f	s	
turinois	tyRinwa	turinois	NOM	m		
turista	tyRista	turista	NOM	f	s	
turistas	tyRista	turista	NOM	f	p	
turlu	tyRly	turlu	NOM	m	s	
turlupinade	tyRlypinad	turlupinade	NOM	f	s	
turlupinades	tyRlypinad	turlupinade	NOM	f	p	
turlupins	tyRlyp5	turlupin	NOM	m	p	
turlutaines	tyRlytEn	turlutaine	NOM	f	p	
turlutte	tyRlyt	turlutte	NOM	f	s	
turne	tyRn	turne	NOM	f	s	
turnes	tyRn	turne	NOM	f	p	
turnover	t9Rnov9R	turnover	NOM	m	s	
turpitude	tyRpityd	turpitude	NOM	f	s	
turpitudes	tyRpityd	turpitude	NOM	f	p	
turque	tyRk	turc	NOM	f	s	
turquerie	tyRk°Ri	turquerie	NOM	f	s	
turques	tyRk	turc	NOM	f	p	
turquoise	tyRkwaz	turquoise	NOM	f	s	
turquoises	tyRkwaz	turquoise	NOM	f	p	
tussilage	tysilaZ	tussilage	NOM	m	s	
tussor	tysOR	tussor	NOM	m	s	
tutelle	tytEl	tutelle	NOM	f	s	
tuteur	tyt9R	tuteur	NOM	m	s	
tuteurs	tyt9R	tuteur	NOM	m	p	
tutoiement	tytwam@	tutoiement	NOM	m	s	
tutoiements	tytwam@	tutoiement	NOM	m	p	
tutorat	tytORa	tutorat	NOM	m	s	
tutrice	tytRis	tuteur	NOM	f	s	
tutu	tyty	tutu	NOM	m	s	
tutus	tyty	tutu	NOM	m	p	
tutute	tytyt	tutut	NOM	f	s	
tuyau	t8ijo	tuyau	NOM	m	s	
tuyautages	t8ijotaZ	tuyautage	NOM	m	p	
tuyauté	t8ijote	tuyauté	NOM	m	s	
tuyauterie	t8ijot°Ri	tuyauterie	NOM	f	s	
tuyauteries	t8ijot°Ri	tuyauterie	NOM	f	p	
tuyautés	t8ijote	tuyauté	NOM	m	p	
tuyauteur	t8ijot9R	tuyauteur	NOM	m	s	
tuyauteurs	t8ijot9R	tuyauteur	NOM	m	p	
tuyaux	t8ijo	tuyau	NOM	m	p	
tuyère	t8ijER	tuyère	NOM	f	s	
tuyères	t8ijER	tuyère	NOM	f	p	
tweed	twid	tweed	NOM	m	s	
tweeds	twid	tweed	NOM	m	p	
twill	twil	twill	NOM	m	s	
twin-set	twinsEt	twin-set	NOM	m	s	
twist	twist	twist	NOM	m	s	
twists	twis	twist	NOM	m	p	
tympan	t5p@	tympan	NOM	m	s	
tympanon	t5pan§	tympanon	NOM	m	s	
tympans	t5p@	tympan	NOM	m	p	
type	tip	type	NOM	m	s	
types	tip	type	NOM	m	p	
typhoïde	tifoid	typhoïde	NOM	f	s	
typhon	tif§	typhon	NOM	m	s	
typhons	tif§	typhon	NOM	m	p	
typhus	tifys	typhus	NOM	m		
typo	tipo	typo	NOM	m	s	
typographe	tipogRaf	typographe	NOM		s	
typographes	tipogRaf	typographe	NOM		p	
typographie	tipogRafi	typographie	NOM	f	s	
typologie	tipoloZi	typologie	NOM	f	s	
typomètre	tipomEtR	typomètre	NOM	m	s	
typos	tipo	typo	NOM	m	p	
tyran	tiR@	tyran	NOM	m	s	
tyranneau	tiRano	tyranneau	NOM	m	s	
tyranneaux	tiRano	tyranneau	NOM	m	p	
tyrannicide	tiRanisid	tyrannicide	NOM		s	
tyrannicides	tiRanisid	tyrannicide	NOM		p	
tyrannie	tiRani	tyrannie	NOM	f	s	
tyrannies	tiRani	tyrannie	NOM	f	p	
tyrannosaure	tiRanozoR	tyrannosaure	NOM	m	s	
tyrannosaures	tiRanozoR	tyrannosaure	NOM	m	p	
tyrans	tiR@	tyran	NOM	m	p	
tyrolien	tiRolj5	tyrolien	NOM	m	s	
tyroliens	tiRolj5	tyrolien	NOM	m	p	
tzar	tsaR	tzar	NOM	m	s	
tzarevitch	tsaRevitS	tzarevitch	NOM	m	s	
tzarine	tsaRin	tzar	NOM	f	s	
tzars	tsaR	tzar	NOM	m	p	
tzigane	tsigan	tzigane	NOM		s	
tziganes	tsigan	tzigane	NOM		p	
u	y	u	NOM	m		
ubac	ybak	ubac	NOM	m	s	
ubiquiste	ybik8ist	ubiquiste	NOM		s	
ubiquité	ybik8ite	ubiquité	NOM	f	s	
ufologie	yfOlOZi	ufologie	NOM	f	s	
uhlan	yl@	uhlan	NOM	m	s	
uhlans	yl@	uhlan	NOM	m	p	
ukase	ykaz	ukase	NOM	m	s	
ukases	ykaz	ukase	NOM	m	p	
ukrainien	ykREnj5	ukrainien	NOM	m	s	
ukrainienne	ykREnjEn	ukrainien	NOM	f	s	
ukrainiens	ykREnj5	ukrainien	NOM	m	p	
ukulélé	ykylele	ukulélé	NOM	m	s	
ulcérations	ylseRasj§	ulcération	NOM	f	p	
ulcère	ylsER	ulcère	NOM	m	s	
ulcères	ylsER	ulcère	NOM	m	p	
ulna	ylna	ulna	NOM	f	s	
ultima ratio	yltimaRasjo	ultima ratio	NOM	f	s	
ultimatum	yltimatOm	ultimatum	NOM	m	s	
ultimatums	yltimatOm	ultimatum	NOM	m	p	
ultra	yltRa	ultra	NOM		s	
ultra-gauche	yltRagoS	ultra-gauche	NOM	f	s	
ultra-secret	yltRas2kRE	ultra-secret	NOM		s	
ultra-sons	yltRas§	ultra-son	NOM	m	p	
ultra-violets	yl°tRavjolE	ultra-violet	NOM		s	
ultragauche	yltRagoS	ultragauche	NOM	f	s	
ultras	yltRa	ultra	NOM		p	
ultrason	yltRas§	ultrason	NOM	m	s	
ultrasons	yltRas§	ultrason	NOM	m	p	
ultraviolet	yl°tRavjolE	ultraviolet	NOM	m	s	
ultraviolets	yl°tRavjolE	ultraviolet	NOM	m	p	
ultravirus	yltRaviRys	ultravirus	NOM	m		
ululement	ylyl°m@	ululement	NOM	m	s	
ululements	ylyl°m@	ululement	NOM	m	p	
umbanda	umb@da	umbanda	NOM	m	s	
unanimisme	ynanimizm	unanimisme	NOM	m	s	
unanimité	ynanimite	unanimité	NOM	f	s	
unau	yno	unau	NOM	m	s	
underground	9nd9RgRawnd	underground	NOM	m		
une	yn	une	NOM	f	s	
unetelle	yn°tEl	unetelle	NOM	m	s	
uni	yni	uni	NOM	m	s	
unicité	ynisite	unicité	NOM	f	s	
unification	ynifikasj§	unification	NOM	f	s	
uniforme	ynifORm	uniforme	NOM	m	s	
uniformes	ynifORm	uniforme	NOM	m	p	
uniformisation	ynifORmizasj§	uniformisation	NOM	f	s	
uniformité	ynifORmite	uniformité	NOM	f	s	
unijambiste	yniZ@bist	unijambiste	NOM		s	
unijambistes	yniZ@bist	unijambiste	NOM		p	
unilatéralité	ynilateRalite	unilatéralité	NOM	f	s	
union	ynj§	union	NOM	f	s	
unioniste	ynjonist	unioniste	NOM		s	
unionistes	ynjonist	unioniste	NOM		p	
unions	ynj§	union	NOM	f	p	
uniprix	ynipRi	uniprix	NOM	m		
unis	yni	uni	NOM	m	p	
unisson	ynis§	unisson	NOM	m	s	
unité	ynite	unité	NOM	f	s	
unités	ynite	unité	NOM	f	p	
univers	ynivER	univers	NOM	m		
universal	ynivERsal	universal	NOM	m	s	
universalisme	ynivERsalizm	universalisme	NOM	m	s	
universaliste	ynivERsalist	universaliste	NOM		s	
universalité	ynivERsalite	universalité	NOM	f	s	
universel	ynivERsEl	universel	NOM	m	s	
universitaire	ynivERsitER	universitaire	NOM		s	
universitaires	ynivERsitER	universitaire	NOM		p	
université	ynivERsite	université	NOM	f	s	
universités	ynivERsite	université	NOM	f	p	
untel	1tEl	untel	NOM	m	s	
upanisads	ypanizad	upanisad	NOM	f	p	
upanishad	ypaniSa	upanishad	NOM	m		
upas	ypas	upas	NOM	m		
update	9pdajt	update	NOM	f	s	
uppercut	ypERkyt	uppercut	NOM	m	s	
uppercuts	ypERkyt	uppercut	NOM	m	p	
urane	yRan	urane	NOM	m	s	
uranisme	yRanizm	uranisme	NOM	m	s	
uraniste	yRanist	uraniste	NOM	m	s	
uranium	yRanjOm	uranium	NOM	m	s	
urbanisation	yRbanizasj§	urbanisation	NOM	f	s	
urbanisme	yRbanizm	urbanisme	NOM	m	s	
urbaniste	yRbanist	urbaniste	NOM		s	
urbanistes	yRbanist	urbaniste	NOM		p	
urbanité	yRbanite	urbanité	NOM	f	s	
urdu	yRdy	urdu	NOM	m	s	
urée	yRe	urée	NOM	f	s	
urémie	yRemi	urémie	NOM	f	s	
ures	yR	ure	NOM	m	p	
uretère	yR°tER	uretère	NOM	m	s	
uréthane	yRetan	uréthane	NOM	m	s	
urètre	yREtR	urètre	NOM	m	s	
urétrite	yRetRit	urétrite	NOM	f	s	
urgence	yRZ@s	urgence	NOM	f	s	
urgences	yRZ@s	urgence	NOM	f	p	
urgentiste	yRZ@tist	urgentiste	NOM		s	
urinal	yRinal	urinal	NOM	m	s	
urine	yRin	urine	NOM	f	s	
urines	yRin	urine	NOM	f	p	
urinoir	yRinwaR	urinoir	NOM	m	s	
urinoirs	yRinwaR	urinoir	NOM	m	p	
urne	yRn	urne	NOM	f	s	
urnes	yRn	urne	NOM	f	p	
urographie	yRogRafi	urographie	NOM	f	s	
urokinase	yRokinaz	urokinase	NOM	f	s	
urologie	yRoloZi	urologie	NOM	f	s	
urologue	yRolOg	urologue	NOM		s	
uroscopie	yRoskopi	uroscopie	NOM	f	s	
ursuline	yRsylin	ursuline	NOM	f	s	
ursulines	yRsylin	ursuline	NOM	f	p	
urticaire	yRtikER	urticaire	NOM	f	s	
urubu	yRyby	urubu	NOM	m	s	
urubus	yRyby	urubu	NOM	m	p	
uruguayen	yRygwEj5	uruguayen	NOM	m	s	
urus	yRys	urus	NOM	m		
us	ys	us	NOM	m	p	
usage	yzaZ	usage	NOM	m	s	
usager	yzaZe	usager	NOM	m	s	
usagères	yzaZER	usager	NOM	f	p	
usagers	yzaZe	usager	NOM	m	p	
usages	yzaZ	usage	NOM	m	p	
usinage	yzinaZ	usinage	NOM	m	s	
usine	yzin	usine	NOM	f	s	
usine-pilote	yzinpilOt	usine-pilote	NOM	f	s	
usines	yzin	usine	NOM	f	p	
usiniers	yzinje	usinier	NOM	m	p	
ustensile	yst@sil	ustensile	NOM	m	s	
ustensiles	yst@sil	ustensile	NOM	m	p	
ustion	ystj§	ustion	NOM	f	s	
usufruit	yzyfR8i	usufruit	NOM	m	s	
usufruitier	yzyfR8itje	usufruitier	NOM	m	s	
usure	yzyR	usure	NOM	f	s	
usures	yzyR	usure	NOM	f	p	
usurier	yzyRje	usurier	NOM	m	s	
usurière	yzyRjER	usurier	NOM	f	s	
usuriers	yzyRje	usurier	NOM	m	p	
usurpateur	yzyRpat9R	usurpateur	NOM	m	s	
usurpateurs	yzyRpat9R	usurpateur	NOM	m	p	
usurpation	yzyRpasj§	usurpation	NOM	f	s	
usurpatrice	yzyRpatRis	usurpateur	NOM	f	s	
ut	yt	ut	NOM	m		
utérus	yteRys	utérus	NOM	m		
utile	ytil	utile	NOM	m	s	
utilisateur	ytilizat9R	utilisateur	NOM	m	s	
utilisateurs	ytilizat9R	utilisateur	NOM	m	p	
utilisation	ytilizasj§	utilisation	NOM	f	s	
utilisations	ytilizasj§	utilisation	NOM	f	p	
utilisatrice	ytilizatRis	utilisateur	NOM	f	s	
utilitaire	ytilitER	utilitaire	NOM		s	
utilitaires	ytilitER	utilitaire	NOM		p	
utilitarisme	ytilitaRizm	utilitarisme	NOM	m	s	
utilité	ytilite	utilité	NOM	f	s	
utilités	ytilite	utilité	NOM	f	p	
utopie	ytopi	utopie	NOM	f	s	
utopies	ytopi	utopie	NOM	f	p	
utopiste	ytopist	utopiste	NOM		s	
utopistes	ytopist	utopiste	NOM		p	
v	ve	v	NOM	m		
va	va	va	NOM	m	s	
va-et-vient	vaevj5	va-et-vient	NOM	m		
va-tout	vatu	va-tout	NOM	m		
vacance	vak@s	vacance	NOM	f	s	
vacances	vak@s	vacance	NOM	f	p	
vacancier	vak@sje	vacancier	NOM	m	s	
vacancière	vak@sjER	vacancier	NOM	f	s	
vacancières	vak@sjER	vacancier	NOM	f	p	
vacanciers	vak@sje	vacancier	NOM	m	p	
vacarme	vakaRm	vacarme	NOM	m	s	
vacarmes	vakaRm	vacarme	NOM	m	p	
vacataire	vakatER	vacataire	NOM		s	
vacation	vakasj§	vacation	NOM	f	s	
vacations	vakasj§	vacation	NOM	f	p	
vaccin	vaks5	vaccin	NOM	m	s	
vaccination	vaksinasj§	vaccination	NOM	f	s	
vaccinations	vaksinasj§	vaccination	NOM	f	p	
vaccine	vaksin	vaccine	NOM	f	s	
vaccins	vaks5	vaccin	NOM	m	p	
vachardise	vaSaRdiz	vachardise	NOM	f	s	
vache	vaS	vache	NOM	f	s	
vacher	vaSe	vacher	NOM	m	s	
vachère	vaSER	vachère	NOM	f	s	
vachères	vaSER	vachère	NOM	f	p	
vacherie	vaS°Ri	vacherie	NOM	f	s	
vacheries	vaS°Ri	vacherie	NOM	f	p	
vacherin	vaS°R5	vacherin	NOM	m	s	
vachers	vaSe	vacher	NOM	m	p	
vaches	vaS	vache	NOM	f	p	
vachette	vaSEt	vachette	NOM	f	s	
vachettes	vaSEt	vachette	NOM	f	p	
vacillations	vasijasj§	vacillation	NOM	f	p	
vacillement	vasij°m@	vacillement	NOM	m	s	
vacuité	vak8ite	vacuité	NOM	f	s	
vacuole	vak8Ol	vacuole	NOM	f	s	
vacuolisation	vak8Olizasj§	vacuolisation	NOM	f	s	
vacuum	vak8Om	vacuum	NOM	m	s	
vadrouille	vadRuj	vadrouille	NOM	f	s	
vadrouilles	vadRuj	vadrouille	NOM	f	p	
vadrouilleur	vadRuj9R	vadrouilleur	NOM	m	s	
vadrouilleurs	vadRuj9R	vadrouilleur	NOM	m	p	
vadrouilleuse	vadRuj2z	vadrouilleur	NOM	f	s	
vadrouilleuses	vadRuj2z	vadrouilleur	NOM	f	p	
vagabond	vagab§	vagabond	NOM	m	s	
vagabondage	vagab§daZ	vagabondage	NOM	m	s	
vagabondages	vagab§daZ	vagabondage	NOM	m	p	
vagabonde	vagab§d	vagabond	NOM	f	s	
vagabondes	vagab§d	vagabond	NOM	f	p	
vagabonds	vagab§	vagabond	NOM	m	p	
vagin	vaZ5	vagin	NOM	m	s	
vaginite	vaZinit	vaginite	NOM	f	s	
vagins	vaZ5	vagin	NOM	m	p	
vagissement	vaZis°m@	vagissement	NOM	m	s	
vagissements	vaZis°m@	vagissement	NOM	m	p	
vagotomie	vagOtOmi	vagotomie	NOM	f	s	
vague	vag	vague	NOM		s	
vaguelette	vag°lEt	vaguelette	NOM	f	s	
vaguelettes	vag°lEt	vaguelette	NOM	f	p	
vaguemestre	vag°mEstR	vaguemestre	NOM		s	
vagues	vag	vague	NOM		p	
vahiné	vaine	vahiné	NOM	f	s	
vahinés	vaine	vahiné	NOM	f	p	
vaillance	vaj@s	vaillance	NOM	f	s	
vaincu	v5ky	vaincu	NOM	m	s	
vaincue	v5ky	vaincu	NOM	f	s	
vaincues	v5ky	vaincu	NOM	f	p	
vaincus	v5ky	vaincu	NOM	m	p	
vainqueur	v5k9R	vainqueur	NOM	m	s	
vainqueurs	v5k9R	vainqueur	NOM	m	p	
vair	vER	vair	NOM	m	s	
vairon	vER§	vairon	NOM	m	s	
vairons	vER§	vairon	NOM	m	p	
vaisseau	vEso	vaisseau	NOM	m	s	
vaisseau-amiral	vEsoamiRal	vaisseau-amiral	NOM	m	s	
vaisseaux	vEso	vaisseau	NOM	m	p	
vaisselier	vEs°lje	vaisselier	NOM	m	s	
vaisseliers	vEs°lje	vaisselier	NOM	m	p	
vaisselle	vEsEl	vaisselle	NOM	f	s	
vaisselles	vEsEl	vaisselle	NOM	f	p	
val	val	val	NOM	m	s	
valaque	valak	valaque	NOM		s	
valdôtains	valdot5	valdôtain	NOM	m	p	
valence	val@s	valence	NOM	f	s	
valencien	val@sj5	valencien	NOM	m	s	
valencienne	val@sjEn	valencien	NOM	f	s	
valentin	val@t5	valentin	NOM	m	s	
valentine	val@tin	valentin	NOM	f	s	
valentinien	val@tinj5	valentinien	NOM	m	s	
valériane	valeRjan	valériane	NOM	f	s	
valet	valE	valet	NOM	m	s	
valetaille	val°taj	valetaille	NOM	f	s	
valets	valE	valet	NOM	m	p	
valeur	val9R	valeur	NOM	f	s	
valeur-refuge	val9RR°fyZ	valeur-refuge	NOM	f	s	
valeurs	val9R	valeur	NOM	f	p	
validation	validasj§	validation	NOM	f	s	
validé	valide	validé	NOM	m	s	
validité	validite	validité	NOM	f	s	
valise	valiz	valise	NOM	f	s	
valises	valiz	valise	NOM	f	p	
valkyries	valkiRi	valkyrie	NOM	f	p	
vallée	vale	vallée	NOM	f	s	
vallées	vale	vallée	NOM	f	p	
valleuse	val2z	valleuse	NOM	f	s	
vallon	val§	vallon	NOM	m	s	
vallonnement	valOn°m@	vallonnement	NOM	m	s	
vallonnements	valOn°m@	vallonnement	NOM	m	p	
vallons	val§	vallon	NOM	m	p	
valoche	valOS	valoche	NOM	f	s	
valoches	valOS	valoche	NOM	f	p	
valorisation	valoRizasj§	valorisation	NOM	f	s	
valpolicella	valpolitSEla	valpolicella	NOM	m	s	
vals	val	val	NOM	m	p	
valse	vals	valse	NOM	f	s	
valse-hésitation	valsezitasj§	valse-hésitation	NOM	f	s	
valses	vals	valse	NOM	f	p	
valses-hésitations	valsezitasj§	valse-hésitation	NOM	f	p	
valseur	vals9R	valseur	NOM	m	s	
valseurs	vals9R	valseur	NOM	m	p	
valseuse	vals2z	valseur	NOM	f	s	
valseuses	vals2z	valseur	NOM	f	p	
valve	valv	valve	NOM	f	s	
valves	valv	valve	NOM	f	p	
